source,timestamp,asset_id,asset_type,area,criticality,criticality_score,temperature,vibration,current,pressure,rpm,alarm_count,delay_hours,spare_lead_time_days,failure_label,failure_mode
public_ai4i_benchmark,2025-01-03 15:07:00,AI4I-3788,Public AI4I Machine,Public Benchmark,Low,1,37.65,3.148,72.308,9.015,1377,0,0.0,0,1,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 15:08:00,AI4I-3789,Public AI4I Machine,Public Benchmark,Low,1,37.65,3.078,73.075,8.963,1511,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 15:09:00,AI4I-3790,Public AI4I Machine,Public Benchmark,Low,1,37.65,2.911,61.467,8.972,1650,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 15:10:00,AI4I-3791,Public AI4I Machine,Public Benchmark,Low,1,37.75,3.279,74.008,8.903,1412,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 15:11:00,AI4I-3792,Public AI4I Machine,Public Benchmark,Low,1,37.85,2.68,69.825,9.218,1528,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 15:12:00,AI4I-3793,Public AI4I Machine,Public Benchmark,Low,1,37.75,2.944,63.917,9.094,1459,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 15:13:00,AI4I-3794,Public AI4I Machine,Public Benchmark,Low,1,37.75,3.387,74.808,8.858,1379,0,0.0,0,1,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 15:14:00,AI4I-3795,Public AI4I Machine,Public Benchmark,Medium,2,37.65,3.342,74.225,8.906,1356,1,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 15:15:00,AI4I-3796,Public AI4I Machine,Public Benchmark,Medium,2,37.65,2.718,69.225,9.283,1409,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 15:16:00,AI4I-3797,Public AI4I Machine,Public Benchmark,Medium,2,37.65,2.748,66.625,9.194,1504,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 15:17:00,AI4I-3798,Public AI4I Machine,Public Benchmark,Low,1,37.65,2.694,66.35,9.144,1622,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 15:18:00,AI4I-3799,Public AI4I Machine,Public Benchmark,Low,1,37.65,3.494,58.192,8.519,1786,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 15:19:00,AI4I-3800,Public AI4I Machine,Public Benchmark,Low,1,37.75,3.081,64.583,8.973,1506,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 15:20:00,AI4I-3801,Public AI4I Machine,Public Benchmark,Medium,2,37.75,3.735,56.575,8.359,1916,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 15:21:00,AI4I-3802,Public AI4I Machine,Public Benchmark,Medium,2,37.75,3.379,60.2,8.598,1771,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 15:22:00,AI4I-3803,Public AI4I Machine,Public Benchmark,Medium,2,37.75,2.985,72.9,9.053,1488,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 15:23:00,AI4I-3804,Public AI4I Machine,Public Benchmark,Low,1,37.75,2.831,68.125,9.125,1531,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 15:24:00,AI4I-3805,Public AI4I Machine,Public Benchmark,Low,1,37.75,3.187,65.217,8.889,1529,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 15:25:00,AI4I-3806,Public AI4I Machine,Public Benchmark,Medium,2,37.85,2.884,67.708,9.054,1580,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 15:26:00,AI4I-3807,Public AI4I Machine,Public Benchmark,Medium,2,37.75,3.173,73.583,9.026,1360,1,0.0,0,1,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 15:27:00,AI4I-3808,Public AI4I Machine,Public Benchmark,Medium,2,37.85,3.043,67.458,8.975,1546,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 15:28:00,AI4I-3809,Public AI4I Machine,Public Benchmark,Medium,2,37.75,3.756,59.458,8.353,1762,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 15:29:00,AI4I-3810,Public AI4I Machine,Public Benchmark,Low,1,37.65,4.29,83.783,8.291,1350,2,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 15:30:00,AI4I-3811,Public AI4I Machine,Public Benchmark,Medium,2,37.65,2.859,70.075,9.089,1562,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 15:31:00,AI4I-3812,Public AI4I Machine,Public Benchmark,Medium,2,37.55,3.476,64.475,8.644,1608,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 15:32:00,AI4I-3813,Public AI4I Machine,Public Benchmark,Low,1,37.45,3.743,79.5,8.627,1392,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 15:33:00,AI4I-3814,Public AI4I Machine,Public Benchmark,Low,1,37.45,3.248,75.842,8.903,1467,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 15:34:00,AI4I-3815,Public AI4I Machine,Public Benchmark,Medium,2,37.45,4.6,86.658,8.106,1326,2,0.0,0,1,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 15:35:00,AI4I-3816,Public AI4I Machine,Public Benchmark,Low,1,37.55,3.835,61.258,8.306,1769,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 15:36:00,AI4I-3817,Public AI4I Machine,Public Benchmark,Low,1,37.45,3.525,78.45,8.726,1459,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 15:37:00,AI4I-3818,Public AI4I Machine,Public Benchmark,Medium,2,37.45,3.947,81.917,8.474,1421,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 15:38:00,AI4I-3819,Public AI4I Machine,Public Benchmark,Low,1,37.55,3.121,75.267,8.973,1491,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 15:39:00,AI4I-3820,Public AI4I Machine,Public Benchmark,Low,1,37.55,3.132,70.633,8.91,1567,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 15:40:00,AI4I-3821,Public AI4I Machine,Public Benchmark,Low,1,37.65,3.107,74.55,9.035,1421,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 15:41:00,AI4I-3822,Public AI4I Machine,Public Benchmark,Low,1,37.75,3.367,68.792,8.733,1596,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 15:42:00,AI4I-3823,Public AI4I Machine,Public Benchmark,Medium,2,37.85,3.318,76.983,8.865,1464,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 15:43:00,AI4I-3824,Public AI4I Machine,Public Benchmark,Medium,2,37.75,3.198,71.158,8.859,1581,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 15:44:00,AI4I-3825,Public AI4I Machine,Public Benchmark,Low,1,37.75,3.657,67.058,8.525,1620,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 15:45:00,AI4I-3826,Public AI4I Machine,Public Benchmark,High,3,37.55,3.816,81.175,8.573,1413,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 15:46:00,AI4I-3827,Public AI4I Machine,Public Benchmark,High,3,37.65,3.394,77.767,8.837,1438,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 15:47:00,AI4I-3828,Public AI4I Machine,Public Benchmark,Medium,2,37.75,3.208,76.533,8.94,1469,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 15:48:00,AI4I-3829,Public AI4I Machine,Public Benchmark,Medium,2,37.65,3.819,66.433,8.328,1762,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 15:49:00,AI4I-3830,Public AI4I Machine,Public Benchmark,High,3,37.75,3.926,82.133,8.539,1366,0,0.0,0,1,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 15:50:00,AI4I-3831,Public AI4I Machine,Public Benchmark,Low,1,37.75,4.294,63.275,8.014,1891,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 15:51:00,AI4I-3832,Public AI4I Machine,Public Benchmark,Medium,2,37.75,3.727,68.692,8.395,1742,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 15:52:00,AI4I-3833,Public AI4I Machine,Public Benchmark,Medium,2,37.75,3.471,79.292,8.773,1465,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 15:53:00,AI4I-3834,Public AI4I Machine,Public Benchmark,Medium,2,37.85,3.413,74.367,8.756,1541,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 15:54:00,AI4I-3835,Public AI4I Machine,Public Benchmark,Medium,2,37.95,4.83,89.992,7.994,1295,2,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 15:55:00,AI4I-3836,Public AI4I Machine,Public Benchmark,Medium,2,37.95,3.527,79.742,8.76,1435,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 15:56:00,AI4I-3837,Public AI4I Machine,Public Benchmark,Low,1,38.05,3.578,80.592,8.704,1466,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 15:57:00,AI4I-3838,Public AI4I Machine,Public Benchmark,Low,1,38.05,3.941,83.758,8.474,1450,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 15:58:00,AI4I-3839,Public AI4I Machine,Public Benchmark,Low,1,37.95,4.275,66.375,8.033,1880,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 15:59:00,AI4I-3840,Public AI4I Machine,Public Benchmark,Medium,2,37.85,3.724,73.292,8.526,1578,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:00:00,AI4I-3841,Public AI4I Machine,Public Benchmark,Low,1,37.85,3.741,73.242,8.492,1610,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:01:00,AI4I-3842,Public AI4I Machine,Public Benchmark,Low,1,37.95,3.445,80.683,8.723,1565,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:02:00,AI4I-3843,Public AI4I Machine,Public Benchmark,Low,1,38.05,3.255,78.825,8.865,1545,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:03:00,AI4I-3844,Public AI4I Machine,Public Benchmark,Low,1,38.05,5.287,93.992,7.747,1227,2,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:04:00,AI4I-3845,Public AI4I Machine,Public Benchmark,Low,1,37.95,3.831,83.508,8.528,1484,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:05:00,AI4I-3846,Public AI4I Machine,Public Benchmark,Low,1,37.85,3.858,73.775,8.431,1591,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:06:00,AI4I-3847,Public AI4I Machine,Public Benchmark,Low,1,37.75,4.054,84.817,8.44,1403,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:07:00,AI4I-3848,Public AI4I Machine,Public Benchmark,Medium,2,37.85,3.889,83.858,8.516,1450,1,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:08:00,AI4I-3849,Public AI4I Machine,Public Benchmark,Low,1,37.75,4.141,70.908,8.149,1720,1,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:09:00,AI4I-3850,Public AI4I Machine,Public Benchmark,Low,1,37.85,3.572,77.9,8.647,1561,1,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:10:00,AI4I-3851,Public AI4I Machine,Public Benchmark,Medium,2,37.85,3.599,81.142,8.733,1421,1,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:11:00,AI4I-3852,Public AI4I Machine,Public Benchmark,High,3,37.75,4.216,86.717,8.327,1415,1,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:12:00,AI4I-3853,Public AI4I Machine,Public Benchmark,Low,1,37.75,4.888,65.608,7.636,2034,1,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:13:00,AI4I-3854,Public AI4I Machine,Public Benchmark,Low,1,37.85,3.514,81.3,8.745,1486,1,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:14:00,AI4I-3855,Public AI4I Machine,Public Benchmark,Low,1,37.85,5.958,101.867,7.226,1338,3,0.0,0,1,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:15:00,AI4I-3856,Public AI4I Machine,Public Benchmark,High,3,37.95,4.062,75.558,8.313,1578,1,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:16:00,AI4I-3857,Public AI4I Machine,Public Benchmark,Medium,2,38.05,5.26,95.7,7.699,1330,3,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:17:00,AI4I-3858,Public AI4I Machine,Public Benchmark,High,3,38.05,3.6,82.6,8.676,1506,1,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:18:00,AI4I-3859,Public AI4I Machine,Public Benchmark,Low,1,38.25,3.722,80.617,8.557,1559,1,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:19:00,AI4I-3860,Public AI4I Machine,Public Benchmark,Low,1,38.35,3.74,80.333,8.516,1599,1,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:20:00,AI4I-3861,Public AI4I Machine,Public Benchmark,Low,1,38.35,3.786,81.925,8.614,1427,1,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:21:00,AI4I-3862,Public AI4I Machine,Public Benchmark,Medium,2,38.35,3.722,83.742,8.618,1481,1,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:22:00,AI4I-3863,Public AI4I Machine,Public Benchmark,High,3,38.35,3.949,86.017,8.456,1496,1,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:23:00,AI4I-3864,Public AI4I Machine,Public Benchmark,Low,1,38.25,4.565,73.833,7.915,1674,1,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:24:00,AI4I-3865,Public AI4I Machine,Public Benchmark,Medium,2,38.25,4.236,77.525,8.168,1629,1,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:25:00,AI4I-3866,Public AI4I Machine,Public Benchmark,High,3,38.35,4.03,79.8,8.306,1629,1,0.0,0,1,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:26:00,AI4I-3867,Public AI4I Machine,Public Benchmark,Low,1,38.45,3.575,74.9,8.772,1311,2,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:27:00,AI4I-3868,Public AI4I Machine,Public Benchmark,Medium,2,38.45,4.546,42.442,7.803,2709,0,0.0,0,1,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:28:00,AI4I-3869,Public AI4I Machine,Public Benchmark,Medium,2,38.55,2.881,57.842,8.914,1759,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:29:00,AI4I-3870,Public AI4I Machine,Public Benchmark,Low,1,38.55,2.771,69.567,9.186,1480,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:30:00,AI4I-3871,Public AI4I Machine,Public Benchmark,Low,1,38.65,2.879,70.408,9.128,1461,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:31:00,AI4I-3872,Public AI4I Machine,Public Benchmark,Medium,2,38.65,2.937,58.5,8.893,1728,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:32:00,AI4I-3873,Public AI4I Machine,Public Benchmark,Low,1,38.75,3.024,71.125,9.087,1389,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:33:00,AI4I-3874,Public AI4I Machine,Public Benchmark,Low,1,38.65,2.643,62.742,9.157,1638,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:34:00,AI4I-3875,Public AI4I Machine,Public Benchmark,Low,1,38.55,3.832,77.158,8.649,1254,2,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:35:00,AI4I-3876,Public AI4I Machine,Public Benchmark,Low,1,38.65,3.319,74.325,8.864,1427,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:36:00,AI4I-3877,Public AI4I Machine,Public Benchmark,Low,1,38.65,2.968,60.767,8.95,1627,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:37:00,AI4I-3878,Public AI4I Machine,Public Benchmark,High,3,38.55,3.145,73.308,8.948,1471,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:38:00,AI4I-3879,Public AI4I Machine,Public Benchmark,Low,1,38.55,3.271,57.825,8.662,1773,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:39:00,AI4I-3880,Public AI4I Machine,Public Benchmark,Medium,2,38.55,3.518,76.442,8.732,1430,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:40:00,AI4I-3881,Public AI4I Machine,Public Benchmark,Low,1,38.45,3.27,60.042,8.776,1595,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:41:00,AI4I-3882,Public AI4I Machine,Public Benchmark,Low,1,38.35,2.815,71.158,9.135,1521,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:42:00,AI4I-3883,Public AI4I Machine,Public Benchmark,Low,1,38.45,2.907,71.025,9.15,1419,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:43:00,AI4I-3884,Public AI4I Machine,Public Benchmark,Medium,2,38.25,2.492,68.492,9.342,1534,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:44:00,AI4I-3885,Public AI4I Machine,Public Benchmark,High,3,38.35,2.75,65.667,9.103,1626,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:45:00,AI4I-3886,Public AI4I Machine,Public Benchmark,Low,1,38.35,3.291,60.983,8.706,1677,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:46:00,AI4I-3887,Public AI4I Machine,Public Benchmark,Low,1,38.15,3.579,77.125,8.726,1392,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:47:00,AI4I-3888,Public AI4I Machine,Public Benchmark,Low,1,38.05,3.529,77.292,8.718,1448,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:48:00,AI4I-3889,Public AI4I Machine,Public Benchmark,Low,1,38.05,3.777,56.758,8.333,1903,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:49:00,AI4I-3890,Public AI4I Machine,Public Benchmark,Low,1,38.05,3.728,78.75,8.62,1404,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:50:00,AI4I-3891,Public AI4I Machine,Public Benchmark,Low,1,38.05,3.885,80.042,8.529,1386,1,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:51:00,AI4I-3892,Public AI4I Machine,Public Benchmark,Low,1,37.95,3.321,75.333,8.882,1418,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:52:00,AI4I-3893,Public AI4I Machine,Public Benchmark,Medium,2,37.95,3.947,80.225,8.524,1338,2,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:53:00,AI4I-3894,Public AI4I Machine,Public Benchmark,Low,1,38.05,2.673,70.95,9.218,1549,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:54:00,AI4I-3895,Public AI4I Machine,Public Benchmark,Medium,2,38.05,2.991,72.692,9.094,1432,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:55:00,AI4I-3896,Public AI4I Machine,Public Benchmark,Medium,2,38.05,2.674,70.917,9.221,1546,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:56:00,AI4I-3897,Public AI4I Machine,Public Benchmark,Medium,2,38.05,3.17,66.067,8.832,1627,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:57:00,AI4I-3898,Public AI4I Machine,Public Benchmark,Medium,2,37.95,3.207,66.017,8.798,1640,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:58:00,AI4I-3899,Public AI4I Machine,Public Benchmark,Medium,2,37.95,3.134,69.267,9.009,1423,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 16:59:00,AI4I-3900,Public AI4I Machine,Public Benchmark,Medium,2,37.85,3.508,63.442,8.547,1711,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 17:00:00,AI4I-3901,Public AI4I Machine,Public Benchmark,Medium,2,37.95,3.825,80.867,8.53,1450,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 17:01:00,AI4I-3902,Public AI4I Machine,Public Benchmark,High,3,37.95,3.271,67.992,8.824,1553,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 17:02:00,AI4I-3903,Public AI4I Machine,Public Benchmark,Low,1,37.95,3.175,68.783,8.833,1630,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 17:03:00,AI4I-3904,Public AI4I Machine,Public Benchmark,High,3,37.95,2.942,72.7,9.103,1476,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 17:04:00,AI4I-3905,Public AI4I Machine,Public Benchmark,High,3,37.95,3.862,81.367,8.528,1426,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 17:05:00,AI4I-3906,Public AI4I Machine,Public Benchmark,Medium,2,38.05,3.301,70.008,8.803,1561,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 17:06:00,AI4I-3907,Public AI4I Machine,Public Benchmark,Low,1,38.05,5.047,90.958,7.836,1297,2,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 17:07:00,AI4I-3908,Public AI4I Machine,Public Benchmark,Medium,2,38.05,4.044,62.175,8.173,1842,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 17:08:00,AI4I-3909,Public AI4I Machine,Public Benchmark,Low,1,38.05,3.146,71.8,8.856,1633,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 17:09:00,AI4I-3910,Public AI4I Machine,Public Benchmark,High,3,38.15,3.544,67.392,8.509,1744,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 17:10:00,AI4I-3911,Public AI4I Machine,Public Benchmark,Low,1,38.25,3.856,65.258,8.301,1831,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 17:11:00,AI4I-3912,Public AI4I Machine,Public Benchmark,Medium,2,38.15,4.113,83.35,8.432,1339,1,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 17:12:00,AI4I-3913,Public AI4I Machine,Public Benchmark,Low,1,38.25,3.114,75.8,8.999,1475,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 17:13:00,AI4I-3914,Public AI4I Machine,Public Benchmark,Medium,2,38.25,3.754,67.867,8.424,1675,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 17:14:00,AI4I-3915,Public AI4I Machine,Public Benchmark,Low,1,38.35,3.517,72.242,8.718,1493,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 17:15:00,AI4I-3916,Public AI4I Machine,Public Benchmark,Low,1,38.35,3.766,68.208,8.4,1700,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 17:16:00,AI4I-3917,Public AI4I Machine,Public Benchmark,Low,1,38.45,3.428,74.0,8.809,1453,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 17:17:00,AI4I-3918,Public AI4I Machine,Public Benchmark,Low,1,38.55,3.583,71.992,8.64,1542,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 17:18:00,AI4I-3919,Public AI4I Machine,Public Benchmark,Medium,2,38.35,4.35,86.108,8.265,1358,2,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 17:19:00,AI4I-3920,Public AI4I Machine,Public Benchmark,High,3,38.35,3.639,71.058,8.521,1655,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 17:20:00,AI4I-3921,Public AI4I Machine,Public Benchmark,Low,1,38.35,3.969,67.875,8.235,1885,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 17:21:00,AI4I-3922,Public AI4I Machine,Public Benchmark,Low,1,38.35,3.32,78.467,8.855,1494,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 17:22:00,AI4I-3923,Public AI4I Machine,Public Benchmark,Medium,2,38.25,3.827,69.708,8.33,1757,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 17:23:00,AI4I-3924,Public AI4I Machine,Public Benchmark,Medium,2,38.25,3.735,71.233,8.413,1718,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 17:24:00,AI4I-3925,Public AI4I Machine,Public Benchmark,Medium,2,38.25,3.528,74.333,8.613,1636,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 17:25:00,AI4I-3926,Public AI4I Machine,Public Benchmark,Low,1,38.45,3.995,70.533,8.301,1638,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 17:26:00,AI4I-3927,Public AI4I Machine,Public Benchmark,Low,1,38.35,3.506,75.5,8.649,1609,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-03 17:27:00,AI4I-3928,Public AI4I Machine,Public Benchmark,High,3,38.35,3.661,74.917,8.586,1556,0,0.0,0,0,public_ai4i_target_label_only
